,Time,SC,EX,Brent_Adj,WTI_Adj,DIFF_Brent_SC,DIFF_WTI_SC
1,2018-03-26 09:00:00,442.7,6.2849,434.726533,412.540836,7.973466999999971,30.159163999999976
2,2018-03-26 09:30:00,431.0,6.2849,433.972345,412.038044,-2.9723450000000184,18.961955999999986
3,2018-03-26 10:00:00,434.3,6.2849,433.281006,410.96961100000004,1.0189940000000206,23.33038899999997
4,2018-03-26 10:30:00,432.8,6.2849,433.53240200000005,411.66095,-0.732402000000036,21.139049999999997
5,2018-03-26 11:00:00,432.4,6.2849,433.406704,411.095309,-1.0067040000000134,21.30469099999999
6,2018-03-26 11:30:00,432.3,6.2849,434.78938200000005,412.72938300000004,-2.4893820000000346,19.57061699999997
7,2018-03-26 13:30:00,432.5,6.2849,433.595251,411.598101,-1.0952510000000188,20.901899000000014
8,2018-03-26 14:00:00,428.0,6.2849,433.846647,411.72379900000004,-5.846647000000019,16.276200999999958
9,2018-03-26 14:30:00,428.3,6.2849,433.972345,411.91234600000007,-5.672345000000007,16.38765399999994
10,2018-03-26 15:00:00,429.9,6.2849,434.2237410000001,412.163742,-4.323741000000098,17.736257999999964
11,2018-03-26 21:00:00,430.9,6.2849,434.91508000000005,412.72938300000004,-4.015080000000069,18.170616999999936
12,2018-03-26 21:30:00,427.8,6.2849,435.04077800000005,413.169326,-7.240778000000034,14.630673999999999
13,2018-03-26 22:00:00,428.1,6.2849,434.663684,412.855081,-6.5636839999999665,15.244919000000039
14,2018-03-26 22:30:00,426.3,6.2849,434.726533,412.980779,-8.426533000000006,13.319221000000027
15,2018-03-26 23:00:00,426.9,6.2849,435.9835130000001,414.61485300000004,-9.083513000000096,12.285146999999938
16,2018-03-26 23:30:00,425.0,6.2849,435.54357,414.17491000000007,-10.543569999999988,10.825089999999932
17,2018-03-27 00:00:00,424.6,6.2728,434.454128,413.12660800000003,-9.854128000000003,11.47339199999999
18,2018-03-27 00:30:00,423.8,6.2728,434.203216,412.938424,-10.403215999999986,10.861576000000014
19,2018-03-27 01:00:00,424.4,6.2728,434.579584,413.25206399999996,-10.179584000000034,11.147936000000016
20,2018-03-27 01:30:00,424.7,6.2728,433.513208,412.060232,-8.813208000000031,12.639768000000004
21,2018-03-27 02:00:00,423.6,6.2728,432.88592800000004,411.30749599999996,-9.285928000000013,12.292504000000065
22,2018-03-27 02:30:00,422.2,6.2728,433.325024,411.68386399999997,-11.125023999999996,10.516136000000017
23,2018-03-27 09:00:00,425.3,6.2728,436.398696,413.314792,-11.098695999999961,11.985208
24,2018-03-27 09:30:00,426.4,6.2728,434.015032,410.617488,-7.615032000000042,15.782511999999997
25,2018-03-27 10:00:00,425.8,6.2728,434.830496,411.43295200000006,-9.030495999999971,14.367047999999954
26,2018-03-27 10:30:00,426.2,6.2728,433.513208,410.24112,-7.3132080000000315,15.958879999999965
27,2018-03-27 11:00:00,425.8,6.2728,432.94865599999997,409.36292800000007,-7.14865599999996,16.437071999999944
28,2018-03-27 11:30:00,427.6,6.2728,432.635016,409.73929599999997,-5.035015999999985,17.860704000000055
29,2018-03-27 13:30:00,426.9,6.2728,433.011384,409.67656800000003,-6.111384000000044,17.223431999999946
30,2018-03-27 14:00:00,425.2,6.2728,432.8232,409.112016,-7.623199999999997,16.087984000000006
31,2018-03-27 14:30:00,423.8,6.2728,430.00043999999997,406.602896,-6.200439999999958,17.197104000000024
32,2018-03-27 15:30:00,424.0,6.2728,430.063168,406.602896,-6.063168000000019,17.397104000000013
33,2018-03-27 21:00:00,427.9,6.2728,430.43953600000003,406.853808,-2.539536000000055,21.046191999999962
34,2018-03-27 21:30:00,424.4,6.2728,430.690448,406.853808,-6.290448000000026,17.546191999999962
35,2018-03-27 22:00:00,418.8,6.2728,430.43953600000003,406.72835200000003,-11.639536000000021,12.071647999999982
36,2018-03-27 22:30:00,417.1,6.2728,430.188624,406.351984,-13.088623999999982,10.748016000000007
37,2018-03-27 23:00:00,411.8,6.2728,429.87498400000004,406.101072,-18.07498400000003,5.6989280000000235
38,2018-03-27 23:30:00,410.1,6.2728,430.00043999999997,406.101072,-19.900439999999946,3.998928000000035
39,2018-03-28 00:00:00,410.9,6.2884,431.00693600000005,407.1739,-20.106936000000076,3.726099999999974
40,2018-03-28 00:30:00,412.2,6.2884,430.629632,406.7337120000001,-18.429632000000026,5.466287999999906
41,2018-03-28 01:00:00,412.2,6.2884,430.189444,406.16775600000005,-17.98944399999999,6.032243999999935
42,2018-03-28 01:30:00,409.7,6.2884,430.50386399999996,406.85948,-20.803863999999976,2.8405199999999695
43,2018-03-28 02:00:00,409.3,6.2884,430.629632,406.92236399999996,-21.329632000000004,2.3776360000000523
44,2018-03-28 02:30:00,409.8,6.2884,430.7554,407.1739,-20.955399999999997,2.626100000000008
45,2018-03-28 09:00:00,408.0,6.2884,430.81828400000006,406.104872,-22.818284000000062,1.8951279999999997
46,2018-03-28 09:30:00,409.7,6.2884,431.00693600000005,406.293524,-21.306936000000064,3.406475999999998
47,2018-03-28 10:00:00,407.1,6.2884,430.629632,406.67082800000003,-23.529631999999992,0.4291719999999941
48,2018-03-28 10:30:00,407.9,6.2884,431.761544,406.92236399999996,-23.861544000000038,0.9776360000000182
49,2018-03-28 11:00:00,407.2,6.2884,431.824428,406.985248,-24.624428000000023,0.21475199999997585
50,2018-03-28 11:30:00,408.3,6.2884,425.787564,401.70299200000005,-17.487563999999963,6.59700799999996
51,2018-03-28 13:30:00,407.4,6.2884,428.994648,404.65853999999996,-21.594648000000007,2.7414600000000178
52,2018-03-28 14:00:00,408.7,6.2884,429.875024,405.224496,-21.175024000000008,3.475504000000001
53,2018-03-28 14:30:00,408.2,6.2884,431.00693600000005,406.67082800000003,-22.806936000000064,1.52917199999996
54,2018-03-28 15:00:00,410.4,6.2884,430.25232800000003,406.293524,-19.852328000000057,4.1064759999999865
55,2018-03-28 21:00:00,410.9,6.2884,430.69251599999996,406.67082800000003,-19.792515999999978,4.229171999999949
56,2018-03-28 21:30:00,405.2,6.2884,430.81828400000006,406.48217600000004,-25.618284000000074,-1.2821760000000495
57,2018-03-28 22:00:00,407.7,6.2884,430.06367600000004,405.91622,-22.363676000000055,1.7837799999999788
58,2018-03-28 22:30:00,407.2,6.2884,430.31521200000003,406.16775600000005,-23.115212000000042,1.0322439999999347
59,2018-03-28 23:00:00,407.7,6.2884,430.566748,406.104872,-22.86674800000003,1.5951279999999883
60,2018-03-28 23:30:00,406.7,6.2884,431.06982,406.67082800000003,-24.369820000000004,0.029171999999960008
61,2018-03-29 00:00:00,402.5,6.2904,431.269824,406.925976,-28.76982400000003,-4.4259759999999915
62,2018-03-29 00:30:00,403.2,6.2904,430.8924,406.611456,-27.69240000000002,-3.411455999999987
63,2018-03-29 01:00:00,402.1,6.2904,430.766592,406.548552,-28.66659199999998,-4.44855199999995
64,2018-03-29 01:30:00,402.9,6.2904,430.64078399999994,406.800168,-27.740783999999962,-3.900168000000008
